ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
ENSG00000235963	328	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000227262	991	1	1	0	0	1.00908173562059	38.1736300075882	1	1	0	0	1.00908173562059	38.1736300075882
ENSG00000230795	1037	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228078	186	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206503	2710	582	537	0.077319587628866	45	214.760147601476	8124.39084517954	431	393	0.0881670533642691	38	159.040590405904	6016.51624445427
ENSG00000227766	993	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235290	771	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229390	813	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204625	696	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238024	258	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224312	335	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204623	19531	2	2	0	0	0.102401310736777	3.87384848062259	2	2	0	0	0.102401310736777	3.87384848062259
ENSG00000237669	996	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204622	1634	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232757	984	1	1	0	0	1.01626016260163	38.4451903836584	1	1	0	0	1.01626016260163	38.4451903836584
ENSG00000066379	3672	2	2	0	0	0.544662309368192	20.6046118396078	2	2	0	0	0.544662309368192	20.6046118396078
ENSG00000204619	2538	10	10	0	0	3.94011032308905	149.054638839716	10	10	0	0	3.94011032308905	149.054638839716
ENSG00000204618	2206	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252901	133	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204616	3535	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231226	549	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252228	162	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204614	2495	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204613	3546	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204610	2498	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234127	4377	31	31	0	0	7.08247658213388	267.930566018532	31	31	0	0	7.08247658213388	267.930566018532
ENSG00000233892	1203	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000270604	759	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236475	753	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000243753	5505	8	8	0	0	1.45322434150772	54.97557469576	5	5	0	0	0.908265213442325	34.35973418485
ENSG00000231074	13918	8	8	0	0	0.574795229199598	21.7445422259059	8	8	0	0	0.574795229199598	21.7445422259059
ENSG00000204599	4249	5	5	0	0	1.17674746999294	44.516436029089	5	5	0	0	1.17674746999294	44.516436029089
ENSG00000248167	1292	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241370	1606	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224372	135	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224486	634	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236405	1169	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226577	1055	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229068	1267	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224936	1370	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236603	651	2	2	0	0	3.07219662058372	116.221405030783	1	1	0	0	1.53609831029186	58.1107025153915
ENSG00000204592	2975	448	425	0.0513392857142857	23	150.588235294118	5696.76308141476	413	391	0.0532687651331719	22	138.823529411765	5251.70346567923
ENSG00000235781	851	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204590	8646	21	21	0	0	2.42886884108258	91.8842718121579	21	21	0	0	2.42886884108258	91.8842718121579
ENSG00000204576	4281	8	8	0	0	1.86872226115394	70.6938889745758	8	8	0	0	1.86872226115394	70.6938889745758
ENSG00000204574	4523	48	44	0.0833333333333333	4	10.612425381384	401.468766792163	48	44	0.0833333333333333	4	10.612425381384	401.468766792163
ENSG00000216101	86	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204569	5215	21	21	0	0	4.02684563758389	152.335841627597	21	21	0	0	4.02684563758389	152.335841627597
ENSG00000222894	77	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204568	1888	33	31	0.0606060606060606	2	17.478813559322	661.224693929108	33	31	0.0606060606060606	2	17.478813559322	661.224693929108
ENSG00000137343	4035	1	1	0	0	0.247831474597274	9.37548137237171	1	1	0	0	0.247831474597274	9.37548137237171
ENSG00000228415	267	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204564	2118	4	4	0	0	1.88857412653447	71.4448863786966	4	4	0	0	1.88857412653447	71.4448863786966
ENSG00000266183	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204560	4008	17	17	0	0	4.24151696606786	160.45687243958	17	17	0	0	4.24151696606786	160.45687243958
ENSG00000146112	4599	58	57	0.0172413793103448	1	12.6114372689715	477.0915211081	58	57	0.0172413793103448	1	12.6114372689715	477.0915211081
ENSG00000137404	2018	13	12	0.0769230769230769	1	6.44202180376611	243.702118626243	13	12	0.0769230769230769	1	6.44202180376611	243.702118626243
ENSG00000230449	730	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137337	8064	22	22	0	0	2.7281746031746	103.207028946607	22	22	0	0	2.7281746031746	103.207028946607
ENSG00000224328	738	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000196230	3359	664	592	0.108433734939759	72	197.677880321524	7478.16752370146	626	555	0.113418530351438	71	186.364989580232	7050.20010517637
ENSG00000272540	773	1	1	0	0	1.29366106080207	48.9392850420697	1	1	0	0	1.29366106080207	48.9392850420697
ENSG00000137312	3186	27	26	0.037037037037037	1	8.47457627118644	320.593790995931	27	26	0.037037037037037	1	8.47457627118644	320.593790995931
ENSG00000201988	111	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272273	527	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137331	1356	4	4	0	0	2.94985250737463	111.593118989734	4	4	0	0	2.94985250737463	111.593118989734
ENSG00000263608	248	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228022	1371	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000214894	2171	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237923	799	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000202241	303	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237775	3994	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204580	9122	13	13	0	0	1.42512606884455	53.9126151488444	13	13	0	0	1.42512606884455	53.9126151488444
ENSG00000264594	90	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000264731	259	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213780	2353	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137411	8448	32	32	0	0	3.78787878787879	143.295709611818	32	32	0	0	3.78787878787879	143.295709611818
ENSG00000196260	691	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252761	92	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000168631	5314	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233529	605	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204544	3793	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000261272	6019	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228789	2183	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000222895	100	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204542	1140	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204540	5781	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204539	2552	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204538	1150	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238211	187	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204536	5086	15	15	0	0	2.94927251278018	111.571177755171	15	15	0	0	2.94927251278018	111.571177755171
ENSG00000137310	3538	12	12	0	0	3.39174674957603	128.310007928275	12	12	0	0	3.39174674957603	128.310007928275
ENSG00000204531	2876	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204528	593	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272501	2838	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206344	2354	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271821	517	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255726	181	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255899	284	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204525	2507	514	487	0.0525291828793774	27	205.025927403271	7756.1446396032	413	387	0.062953995157385	26	164.738731551655	6232.07730769673
ENSG00000214892	3183	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000227939	1203	1	1	0	0	0.831255195344971	31.4464400145635	1	1	0	0	0.831255195344971	31.4464400145635
ENSG00000231402	1455	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000256166	536	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229836	306	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234745	3012	997	883	0.114343029087262	114	331.009296148738	12522.1039626518	893	782	0.124300111982083	111	296.480743691899	11215.8864981425
ENSG00000271581	991	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228432	547	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000201658	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000265294	86	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230994	601	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223702	429	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225851	53	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272221	1207	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206337	3138	16	15	0.0625	1	5.09878903760357	192.887532632351	16	15	0.0625	1	5.09878903760357	192.887532632351
ENSG00000199332	99	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204520	1386	3	3	0	0	2.16450216450216	81.8832626353244	3	3	0	0	2.16450216450216	81.8832626353244
ENSG00000230174	2141	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233902	609	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204516	2854	10	10	0	0	3.50385423966363	132.55104182733	10	10	0	0	3.50385423966363	132.55104182733
ENSG00000201680	102	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000256851	233	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000219797	498	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225499	580	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204511	955	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000254870	2372	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000198563	7162	43	36	0.162790697674419	7	6.00390952247975	227.128301523786	43	36	0.162790697674419	7	6.00390952247975	227.128301523786
ENSG00000201785	76	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000265236	78	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234006	527	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213760	2147	1	1	0	0	0.465766185374942	17.6199661562738	1	1	0	0	0.465766185374942	17.6199661562738
ENSG00000204498	1779	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226979	1737	64	59	0.078125	5	36.8451352907311	1393.85394910839	62	57	0.0806451612903226	5	35.6937248128958	1350.29601319875
ENSG00000232810	1676	36	36	0	0	21.4797136038186	812.5790120231	36	36	0	0	21.4797136038186	812.5790120231
ENSG00000227507	1535	24	22	0.0833333333333333	2	15.6351791530945	591.47988019575	24	22	0.0833333333333333	2	15.6351791530945	591.47988019575
ENSG00000204482	2281	1	1	0	0	0.438404208680403	16.5848607354318	1	1	0	0	0.438404208680403	16.5848607354318
ENSG00000204475	1212	7	7	0	0	5.77557755775578	218.49048792297	7	7	0	0	5.77557755775578	218.49048792297
ENSG00000230622	274	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204472	1276	8	8	0	0	6.26959247648903	237.179105564388	8	8	0	0	6.26959247648903	237.179105564388
ENSG00000204469	9115	86	84	0.0232558139534884	2	9.43499725726824	356.926581571773	86	84	0.0232558139534884	2	9.43499725726824	356.926581571773
ENSG00000200816	132	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204463	5310	86	83	0.0348837209302326	3	16.195856873823	612.690356125557	82	79	0.0365853658536585	3	15.4425612052731	584.193130259252
ENSG00000204444	1660	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204439	2475	4	4	0	0	1.61616161616162	61.1395027677089	4	4	0	0	1.61616161616162	61.1395027677089
ENSG00000227198	673	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204438	3528	3	3	0	0	0.850340136054422	32.1684246067346	3	3	0	0	0.850340136054422	32.1684246067346
ENSG00000201207	114	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204435	2933	3	3	0	0	1.02284350494374	38.6942386677667	3	3	0	0	1.02284350494374	38.6942386677667
ENSG00000263020	2523	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000240053	3031	1	1	0	0	0.329924117452986	12.4810515795183	1	1	0	0	0.329924117452986	12.4810515795183
ENSG00000204428	2621	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204427	4153	3	3	0	0	0.722369371538647	27.3272819678689	3	3	0	0	0.722369371538647	27.3272819678689
ENSG00000204422	2332	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000266776	63	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204424	1289	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000250641	1266	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255552	1104	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000244355	614	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204420	2937	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204421	1103	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213722	2538	3	3	0	0	1.18203309692671	44.7163916519147	3	3	0	0	1.18203309692671	44.7163916519147
ENSG00000213719	1942	234	203	0.132478632478632	31	120.494335736354	4558.30883469601	220	191	0.131818181818182	29	113.285272914521	4285.58950270565
ENSG00000204410	7305	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255152	4140	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252743	103	2	2	0	0	19.4174757281553	734.564414320774	2	2	0	0	19.4174757281553	734.564414320774
ENSG00000228727	1557	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235663	461	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204396	3703	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204394	6081	58	55	0.0517241379310345	3	9.53790494984378	360.819586511454	58	55	0.0517241379310345	3	9.53790494984378	360.819586511454
ENSG00000201555	89	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204392	1077	8	8	0	0	7.4280408542247	281.003285701169	8	8	0	0	7.4280408542247	281.003285701169
ENSG00000204390	2624	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204389	2433	6	6	0	0	2.46609124537608	93.2923978730453	1	1	0	0	0.41101520756268	15.5487329788409
ENSG00000204388	2520	8	8	0	0	3.17460317460317	120.095451865142	2	2	0	0	0.793650793650794	30.0238629662856
ENSG00000204387	1795	15	14	0.0666666666666667	1	8.35654596100279	316.128696413815	15	14	0.0666666666666667	1	8.35654596100279	316.128696413815
ENSG00000201823	64	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000201754	67	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204386	4822	26	26	0	0	5.39195354624637	203.977965735279	26	26	0	0	5.39195354624637	203.977965735279
ENSG00000204385	3369	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204371	7289	20	20	0	0	2.74386061188092	103.800431712224	20	20	0	0	2.74386061188092	103.800431712224
ENSG00000237080	223	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000166278	5536	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204366	1875	2	2	0	0	1.06666666666667	40.3520718266879	2	2	0	0	1.06666666666667	40.3520718266879
ENSG00000243649	6622	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000244255	4069	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204356	2719	8	7	0.125	1	2.94225818315557	111.305825193144	6	5	0.166666666666667	1	2.20669363736668	83.4793688948581
ENSG00000221267	102	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204351	5565	30	30	0	0	5.39083557951482	203.935672978544	30	30	0	0	5.39083557951482	203.935672978544
ENSG00000204348	2483	1	1	0	0	0.402738622633911	15.2356292136608	1	1	0	0	0.402738622633911	15.2356292136608
ENSG00000204344	3954	2	2	0	0	0.505816894284269	19.1350871712291	1	1	0	0	0.252908447142135	9.56754358561453
ENSG00000244731	7199	2	2	0	0	0.277816363383803	10.5098117342742	0	0	NA	0	0	0
ENSG00000233627	2095	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204338	1971	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000268923	69	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000248290	2038	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000250535	211	1	1	0	0	4.739336492891	179.289418661232	0	0	NA	0	0	0
ENSG00000224389	7116	2	2	0	0	0.281056773468241	10.6323966659696	0	0	NA	0	0	0
ENSG00000229776	2095	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231852	2909	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000168477	15166	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252512	121	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213676	3660	55	55	0	0	15.0273224043716	568.484618459998	53	53	0	0	14.4808743169399	547.812450515998
ENSG00000204315	1345	2	2	0	0	1.48698884758364	56.2528882342303	2	2	0	0	1.48698884758364	56.2528882342303
ENSG00000204314	4261	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000221988	3268	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000258388	5512	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241404	2621	1	1	0	0	0.381533765738268	14.4334480494162	1	1	0	0	0.381533765738268	14.4334480494162
ENSG00000204310	3631	11	11	0	0	3.02946846598733	114.604996065194	11	11	0	0	3.02946846598733	114.604996065194
ENSG00000204308	2043	7	7	0	0	3.42633382280959	129.618439237709	7	7	0	0	3.42633382280959	129.618439237709
ENSG00000204305	2077	4	4	0	0	1.92585459797785	72.8552091237744	4	4	0	0	1.92585459797785	72.8552091237744
ENSG00000204304	4350	22	20	0.0909090909090909	2	5.05747126436782	191.324478488606	20	18	0.1	2	4.59770114942529	173.931344080551
ENSG00000273333	656	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213654	1854	31	31	0	0	16.7206040992449	632.541578998444	31	31	0	0	16.7206040992449	632.541578998444
ENSG00000204301	9748	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225914	3458	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204296	2457	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237285	960	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223335	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228962	610	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204290	1513	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204287	1280	1233	981	0.204379562043796	252	963.28125	36440.9945524703	1179	930	0.211195928753181	249	921.09375	34845.0385866687
ENSG00000196301	343	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000198502	1260	59	58	0.0169491525423729	1	46.8253968253968	1771.40791501085	40	39	0.025	1	31.7460317460317	1200.95451865142
ENSG00000251916	151	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229391	1326	2	2	0	0	1.50829562594268	57.0589250942984	1	1	0	0	0.754147812971342	28.5294625471492
ENSG00000196126	1229	676	592	0.124260355029586	84	550.040683482506	20808.0760945187	460	394	0.143478260869565	66	374.288039056143	14159.3417211222
ENSG00000196735	6927	284	254	0.105633802816901	30	40.9989894615274	1550.99453209985	252	224	0.111111111111111	28	36.3793850151581	1376.23458482099
ENSG00000179344	4904	137	128	0.0656934306569343	9	27.9363784665579	1056.83507855633	105	98	0.0666666666666667	7	21.4110929853181	809.983089404483
ENSG00000223534	552	1	1	0	0	1.81159420289855	68.5327306839128	1	1	0	0	1.81159420289855	68.5327306839128
ENSG00000241287	309	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235040	832	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232080	831	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226030	356	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237541	1524	21	20	0.0476190476190476	1	13.7795275590551	521.280455438266	6	6	0	0	3.93700787401575	148.937272982362
ENSG00000263649	68	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232629	2028	12	12	0	0	5.91715976331361	223.846552293017	8	8	0	0	3.94477317554241	149.231034862011
ENSG00000241106	1858	10	9	0.1	1	5.38213132400431	203.606390406458	10	9	0.1	1	5.38213132400431	203.606390406458
ENSG00000250264	2705	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204267	6385	35	34	0.0285714285714286	1	5.48159749412686	207.369202319999	35	34	0.0285714285714286	1	5.48159749412686	207.369202319999
ENSG00000204264	2006	85	83	0.0235294117647059	2	42.3728813559322	1602.96895497966	83	81	0.0240963855421687	2	41.3758723828514	1565.2520383919
ENSG00000204261	1951	6	6	0	0	3.07534597642235	116.340545374228	6	6	0	0	3.07534597642235	116.340545374228
ENSG00000240065	3072	34	32	0.0588235294117647	2	11.0677083333333	418.69215152203	34	32	0.0588235294117647	2	11.0677083333333	418.69215152203
ENSG00000168394	4742	132	128	0.0303030303030303	4	27.836355967946	1053.05122069857	126	123	0.0238095238095238	3	26.5710670603121	1005.18525612136
ENSG00000234515	678	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235301	75	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000242574	4655	58	56	0.0344827586206897	2	12.4597207303974	471.352074237627	55	53	0.0363636363636364	2	11.8152524167562	446.97179453568
ENSG00000212066	95	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000248993	612	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204257	2534	74	73	0.0135135135135135	1	29.2028413575375	1104.74545500255	72	71	0.0138888888888889	1	28.4135753749013	1074.88746973221
ENSG00000204256	7337	80	75	0.0625	5	10.9036390895461	412.485400981544	78	73	0.0641025641025641	5	10.6310481123075	402.173265957005
ENSG00000223837	338	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000263756	577	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204252	4012	47	46	0.0212765957446809	1	11.7148554336989	443.17376990614	47	46	0.0212765957446809	1	11.7148554336989	443.17376990614
ENSG00000231389	5748	467	423	0.0942184154175589	44	81.2456506610995	3073.52843539001	450	406	0.0977777777777778	44	78.2881002087683	2961.64410262421
ENSG00000223865	2862	123	115	0.0650406504065041	8	42.9769392033543	1625.82050402339	120	112	0.0666666666666667	8	41.9287211740042	1586.16634538867
ENSG00000224796	410	1	1	0	0	2.4390243902439	92.2684569207802	1	1	0	0	2.4390243902439	92.2684569207802
ENSG00000231461	733	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228688	676	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224557	2814	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237398	229	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230313	717	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204248	6740	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204231	4007	11	11	0	0	2.74519590716247	103.85094602264	11	11	0	0	2.74519590716247	103.85094602264
ENSG00000202441	95	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112473	2845	48	47	0.0208333333333333	1	16.871704745167	638.257726608419	48	47	0.0208333333333333	1	16.871704745167	638.257726608419
ENSG00000204228	1171	3	2	0.333333333333333	1	2.56191289496157	96.9173373292567	3	2	0.333333333333333	1	2.56191289496157	96.9173373292567
ENSG00000199036	110	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204227	1818	9	9	0	0	4.95049504950495	187.277561076831	9	9	0	0	4.95049504950495	187.277561076831
ENSG00000225463	624	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223457	984	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272217	594	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232940	1374	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223501	4503	10	9	0.1	1	2.22074172773706	84.0108090995333	10	9	0.1	1	2.22074172773706	84.0108090995333
ENSG00000231500	1898	751	402	0.464713715046605	349	395.67966280295	14968.5882879228	725	385	0.468965517241379	340	381.981032665964	14450.3681874088
ENSG00000235863	2348	6	6	0	0	2.55536626916525	96.6696780345482	6	6	0	0	2.55536626916525	96.6696780345482
ENSG00000227057	3115	34	31	0.0882352941176471	3	10.9149277688604	412.912452480153	34	31	0.0882352941176471	3	10.9149277688604	412.912452480153
ENSG00000204220	2952	16	16	0	0	5.42005420054201	205.041015379511	16	16	0	0	5.42005420054201	205.041015379511
ENSG00000237441	4636	6	6	0	0	1.29421915444349	48.9603977621051	6	6	0	0	1.29421915444349	48.9603977621051
ENSG00000231925	5056	120	117	0.025	3	23.7341772151899	897.865522251263	120	117	0.025	3	23.7341772151899	897.865522251263
ENSG00000236104	2728	3	3	0	0	1.09970674486804	41.6019802098825	3	3	0	0	1.09970674486804	41.6019802098825
ENSG00000204209	3662	23	22	0.0434782608695652	1	6.2807209175314	237.600095238383	21	20	0.0476190476190476	1	5.73457127252867	216.939217391567
ENSG00000229596	518	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228285	696	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225644	102	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237649	3345	50	48	0.04	2	14.9476831091181	565.471858557846	50	48	0.04	2	14.9476831091181	565.471858557846
ENSG00000204194	498	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112511	3596	3	3	0	0	0.834260289210234	31.5601229178419	3	3	0	0	0.834260289210234	31.5601229178419
ENSG00000112514	1876	42	39	0.0714285714285714	3	22.3880597014925	846.941806063877	40	37	0.075	3	21.3219616204691	806.61124387036
ENSG00000197283	7013	9	9	0	0	1.28333095679452	48.5484965118607	9	9	0	0	1.28333095679452	48.5484965118607
ENSG00000264085	107	0	0	NA	0	0	0	0	0	NA	0	0	0
